Name,Date,Income before Taxes to EBIT,Capital Expenditures - Total,Cost of Revenues - Total,Intangible Assets - Total - Net,EBITDA Margin - %,Net Cash Flow from Investing Activities,Total Non-Current Liabilities,Net Cash Flow from Financing Activities,Depreciation - Total,Cash & Cash Equivalents - Total,Total Liabilities & Equity,Debt - Long-Term - Total,Debt - Total,Earnings before Interest Taxes Depreciation & Amortization,Earnings before Interest Tax Depr & Amort & Optg Lease Pymt,Depreciation & Depletion - PPE - CF - to Reconcile,Shareholders' Equity - Attributable to Parent ShHold - Total,Total Liabilities,Gross Profit - Industrials/Property - Total,Income before Taxes,Net Cash Flow from Operating Activities,Cash Flow from Operating Actvs bef Changes in Working Cap,Retained Earnings - Total,Short-Term Investments - Total,Cash & Cash Equivalents,Cash & Short Term Investments,Inventories - Total,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Total Current Assets,Loans & Receivables - Net - Short-Term,Retained Earnings,Interest Expense - Net of (Interest Income),Earnings before Interest & Taxes (EBIT),Gross Revenue from Business Activities - Total,Revenue from Business Activities - Total,Net Income after Tax,Total Assets,Total Fixed Assets - Net,Receivables & Loans - Long-Term,Total Current Liabilities,Year,SIZE,ROA,CUR,LEV,FAR,signal_ebit,Z_Score,signal_z,S_Score,signal_s,n_signals,ews_level,n_signals_lag1,n_signals_lag2,signal_ebit_lag1,signal_ebit_lag2,signal_z_lag1,signal_z_lag2,signal_s_lag1,signal_s_lag2,early_warning_flag,current_high_risk,risk_trend,recommendation,priority_flag
KDH.HM,2016-12-31,0.84552,4308358000,2951969940000,10893910000,0.1777593999999999,39191642000,2266929908000,-1206766433000,0,1059489169000,7936911538000,1699929119000,1894280691000,698886637000,0,9847117000,3476829161000,3539099200000.0,979673054000,582597952000,1244557728000,345550576000,468978713000,510000000,1059489169000,1059999169000,4617788265000,4397812338000,7241327083000.0,1069796707000,226745921794.025,-7818680000,689039520000,3938432166000,3931642994000,405356052000,7936911538000.0,604944884000,79803972000,1272169292000.0,2016,29.7025453404542,0.051072265333846,5.692109633943279,0.4459038233015014,0.0762191793500118,0,6.641668835956715,0,1.5415545120903944,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2017-12-31,0.92019,61193398000,2019002526000,8717532000,0.2615336,-212740833000,1708316201000,1017091701000,4492611000,2591572770000,9716622302000,1471222513000,1657691069000,798935864000,0,4724263000,5213594540000,3525725132000.0,1035809411000,729036217000,727732733000,523833220000,698075764000,0,2591572770000,2591572770000,4857522969000,6190897170000,9110239373000.0,814289090000,141138486750.804,-32789317000,792266875000,3061083503000,3054811937000,558889933000,9716622302000.0,524100882000,73580195000,1817408931000.0,2017,29.90485917421461,0.0575189521244395,5.012762520093504,0.3628550150883491,0.0539385874752096,0,7.071570914612419,0,1.413896815270607,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2018-12-31,1.09543,161298238000,1677391701000,4284304000,0.3393005999999999,438624671000,553291069000,-556414543000,4229750000,1835706312000,10227894681000,336509323000,968283446000,989602521000,0,7796198000,6864243881000,3328395397000.0,1239203722000,1075501559000,-638076586000,597810939000,906630515000,0,1835706312000,1835706312000,5817380412000,6899499284000,9570063085000.0,1120998209000,560662607000.0,-31003572000,981806323000,2920026535000,2916595423000,809593240000,10227894681000.0,577635637000,75911655000,2775104328000.0,2018,29.95613987617893,0.0791554142128538,3.448541731725482,0.3254233154339224,0.0564764944317478,0,7.347393614279276,0,1.3488344513618582,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2019-12-31,0.97308,234743660000,1312924322000,2773090000,0.4375822,-267234301000,1001310491000,-296372353000,6808328000,1174994416000,13237325073000,405200418000,782491443000,1231073510000,0,7833075000,7625061140000,5572964711000.0,1500429106000,1189840157000,-97105242000,867147667000,1327039024000,32490641000,1174994416000,1207485057000,7037108743000,7664360362000,12326995869000.0,2131699456000,632618473443.438,-36940706000,1222753968000,2844774366000,2813353428000,916876662000,13237325073000.0,813465452000,94090662000,4571654220000.0,2019,30.214061612264512,0.0692644969390486,2.6963972504902176,0.4210038418084257,0.0614524042821321,0,6.056471644612309,0,1.1438138240585691,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2020-12-31,0.9426,48030511000,2568451212000,1810637000,0.3434402,-25037870000,1568439243000,486325822000,8320419000,1835747877000,13934472240000,1058235534000,1845151294000,1556494496000,0,9784636000,8127456423000,5776372073000.0,1963617307000,1458408134000,199465509000,1257145296000,1836456359000,0,1835747877000,1835747877000,7337992558000,8158100167000,13021590958000.0,1345587018000,628195178000.0,-34994379000,1547211624000,4616848433000,4532068519000,1154467461000,13934472240000.0,832977105000,78093540000,4207932830000.0,2020,30.26538690316356,0.0828497442254045,3.0945339396018827,0.4145382741097628,0.0597781595637955,0,6.519739128043849,0,1.351202586745043,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2021-12-31,1.0944,57885421000,1944624143000,848184000,0.3788612,-540961086000,1897714421000,1645843581000,8217333000,1365376930000,14372699213000,1737855584000,2552471584000,1416322452000,0,0,10185640263000,4151494323000.0,1793743398000,1539982193000,-1575253442000,474475942000,2341800132000,69400000000,1365376930000,1434776930000,7732759352000,10221204890000,13420987203000.0,2118053014000,559502445000.0,-4944771000,1407142666000,3746129199000,3738367541000,1204548860000,14372699213000.0,874148333000,76715493000,2253779902000.0,2021,30.29635163505401,0.0838081171914106,5.954879263538663,0.2888458362257386,0.0608200533556939,0,8.457928296466257,0,1.655858896549404,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2022-12-31,1.32437,61478467000,1452443758000,12985000,0.3696627,-813547767000,6242154272000,3230692944000,10504153000,2752826623000,21539250652000,5576290560000,6771014528000,1076444152000,0,0,11557465135000,9744717268000.0,1459519445000,1410589354000,-1029695484000,371585090000,2780172037000,42897715000,2752826623000,2795724338000,12453290901000,11794533384000,20505858919000.0,2666012740000,382817651000.0,-7272360000,1065104800000,2973585022000,2911963203000,1082246744000,21539250652000.0,961637981000,71740767000,3502562996000.0,2022,30.70089799837941,0.0502453293981937,5.854529652262677,0.4524167263495384,0.0446458419810769,0,6.814093819586447,0,1.284781565532346,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2023-12-31,0.87649,193734796000,501132984000,0,0.5891115,2765004500000,5612283888000,-293418515000,10241125000,3729624705000,26480719916000,4901499893000,6345846013000,1229929669000,0,0,13450759506000,10957815586000.0,1586637693000,1069028419000,-1494787903000,-530738504000,3766498965000,8524398000,3729624705000,3738149103000,18786885579000,15522904330000,24736915318000.0,1233355273000,-51243095000.0,-47704916000,1219675559000,2166305461000,2087770677000,729500026000,26480719916000.0,1669609324000,74195274000,5345531698000.0,2023,30.907438033787912,0.0275483456761772,4.627587434801888,0.4138035378478945,0.0630499974810428,0,6.395864083325385,0,1.0591795737105183,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KDH.HM,2024-12-31,0.80375,100085258000,1539036889000,0,0.401306,-956430408000,7122040124000,3931686987000,8036229000,3095618574000,30757719910000,5998206256000,7098206256000,1315715540000,0,13552292000,17394675915000,11304286326000.0,1739547317000,1051048716000,-3609262710000,-133490687000,3617810462000,276869548000,3095618574000,3372488122000,22178035895000,19453433584000,28843541265000.0,1458633543000,-155703895000.0,-38189200000,1307679311000,3295129859000,3278584206000,803639057000,30757719910000.0,1845163249000,69015396000,4182246202000.0,2024,31.057162132656035,0.0261280439301588,6.8966626716539725,0.3675267984453143,0.059990248119793,0,7.144663412387284,0,1.1648718104183895,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KHG.HM,2018-12-31,0.81664,379443955773,95549786068,135187250,0.1661946,-18271015773,11000000000,0,0,24860192738,1413807188749,0,0,28428444709,36105782666,856266553,1251213335487,162593853262.0,75505357795,22516469162,36738167016,19423040228,51213335487,0,24860192738,24860192738,0,1251213335487,681607950949.0,15549721843,16433207637.0,-12671817,27572178156,0,171055143863,16433207637,1413807188749.0,214774136800,517425101000,151593853262.0,2018,27.977307315370435,0.0116233725275798,4.496276968242079,0.1150042626433879,0.1519119003702632,0,10.708283433624826,0,0.592428620333227,1,1,Watchlist,,,,,,,,,0,0,,Monitor,0
KHG.HM,2019-12-31,0.0,86816200,89144410598,61448750,-0.0693342,-86816200,29200000000,18200000000,471950778,19293115973,1399745852534,18200000000,18200000000,-9474511994,-191393784,545689278,1261368977825,138376874709.0,47505530566,13380400055,-23680260565,-16044672192,61368977825,0,19293115973,19293115973,0,1261368977825,668970368279.0,49925037875,10155642338.0,-24726775799,-10020201272,0,136649941164,10155642338,1399745852534.0,214119047255,516656437000,109176874709.0,2019,27.9673118021662,0.0072553473329568,6.127399873481205,0.0988585709745039,0.1529699458422214,0,12.17028920500296,0,0.5098835973456822,1,1,Watchlist,1.0,,0.0,,0.0,,1.0,,1,0,Stable,Monitor,0
KHG.HM,2020-12-31,1.2205,0,159868248240,0,0.3280129,-800000000000,221769365081,750760000000,11281302,161891071672,2370523311139,210119365081,360879365081,99378222190,104364281690,72730052,1758074638691,612448672448.0,143102195110,121202683484,191837955699,65624340167,158074638691,0,161891071672,161891071672,0,1758074638691,838339960162.0,414156757597,96705660866.0,-25221363689,99305492138,0,302970443350,96705660866,2370523311139.0,216026913977,1316156437000,390679307367.0,2020,28.494131853089208,0.0407950685030532,2.14585196695476,0.2583601138069922,0.0911304744238952,0,4.667420574491727,0,0.5789963749185555,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KHG.HM,2021-12-31,1.02581,343708475,706593442384,8055003,0.3915679999999999,-2343708475,544186388893,2821039205000,45112712,563807600806,6420340058979,541666388893,657866388893,504395240570,510383806118,126941042,4697378283250,1722961775729.0,581548749717,517281777725,-2416778967391,496838964298,571579078250,0,563807600806,563807600806,394782593511,4697378283250,2180695146285.0,883041390288,413504439559.0,-26099957163,504268299528,0,1288142192101,413504439559,6420340058979.0,213474530483,4026170382211,1178775386836.0,2021,29.490492200915945,0.0644053797400815,1.8499666438898883,0.2683598936974368,0.0332497233046792,0,4.62413626464938,0,0.771741998057881,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KHG.HM,2022-12-31,1.62626,1117085147,870340213232,0,0.2443333,882914853,858000000,345324760732,285851306,195704895683,7044644778643,0,1007905006771,341139211621,354380309571,293906306,5139846873034,1904797905609.0,525864078716,554304614280,-714310380708,392818902753,632440368034,0,195704895683,195704895683,461459031677,5139846873034,2179412706458.0,1243576563722,442468589784.0,58973930681,340845305315,0,1396204291948,442468589784,7044644778643.0,216291580182,4648940492003,1903939905609.0,2022,29.583288838239767,0.0628092123431711,1.1446856594777273,0.270389489528799,0.0307029789263077,0,3.6197042108599953,0,0.460241595922671,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KHG.HM,2023-12-31,0.0,273600000,302805422660,201515152,-0.3760616,-142773600000,240600000000,-4524760732,370700040,50142629742,6390734409707,240000000000,1005000000000,-124299785191,-114310102259,442784888,5165208012287,1225526397420.0,27724925420,34208220731,1736094791,-36269153447,657801507287,0,50142629742,70142629742,210627541427,5165208012287,1860333161277.0,1276672306246,25361139253.0,79582276750,-124742570079,0,330530348080,25361139253,6390734409707.0,242087525120,4288313723310,984926397420.0,2023,29.48587030881048,0.0039684232870761,1.888804245830059,0.1917661287188724,0.0378810179863348,1,5.205779826893186,0,0.1247768873309848,1,2,High Risk,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,Worsening,High risk – immediate review required,1
KHG.HM,2024-12-31,0.0,1402312963,264434263115,64715152,-0.1295019,-129645436251,590932000000,28014706504,408219825,106983017179,6591186384699,590457000000,1033014706504,-40125130162,-29695937117,545019825,5219834266311,1371352118388.0,45407872498,70122651265,158471117184,45589753624,712427761311,21143123288,106983017179,128126140467,124917035965,5219834266311,1726212405239.0,1169178832389,54626254024.0,-132390662981,-40670149987,0,309842135613,54626254024,6591186384699.0,263107650110,4601866329350,780420118388.0,2024,29.516754476267025,0.0082877726156874,2.2119014676410256,0.2080584644930543,0.0399181019551786,0,4.923528815095188,0,0.2069612395311374,1,1,Watchlist,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,Improving,Monitor,0
KHP.HM,2014-12-31,1.26094,139433498488,2483064702292,1177108482,0.0688279,-302399453898,242326002115,27132558816,108404231150,161054989482,1310080033158,229191513127,357736909920,184660829841,0,109083600090,552021428707,754113082979.0,199869442672,95298500619,215764304740,167231749723,66974930554,377657255556,161054989482,538712245038,83532526716,555966950179,682126868171.0,37230996113,15000481645.4096,-24975818120,75577229751,2682934144964,2682934144964,71072296107,1310080033158.0,627953164987,0,511787080864.0,2014,27.901109345289186,0.0542503467789501,1.3328333083739277,0.5756236748080042,0.4793242772148003,0,2.0465593206459127,0,1.2530917021779624,0,0,Safe,,,,,,,,,0,0,,Financially stable,0
KHP.HM,2015-12-31,2.20548,305605090111,2931901154034,1059059345,0.0553914,-232271513222,248094770909,46209709351,119731239710,190475316804,1419077490889,248094770909,448003022871,172428373337,0,120355788847,586259060312,828872909105.0,181008738799,114844807644,215482131193,183043961078,85255422163,315231906910,190475316804,505707223714,70040953770,590204581784,638643957225.0,36107759749,27616277840.3464,-25062771392,52072584490,3112909892833,3112909892833,90101026005,1419077490889.0,780373533664,0,580778138196.0,2015,27.9810281221214,0.0634926750536752,1.0996349814556408,0.5840927746558375,0.549916081873108,0,1.320189251578996,0,1.1626094644361116,0,0,Safe,0.0,,0.0,,0.0,,0.0,,0,0,Stable,Financially stable,0
KHP.HM,2016-12-31,3.12245,457537088002,3267861819538,6020723032,0.0460782999999999,-512589574575,396529790368,120399905242,0,70179826688,1725144692468,305356554149,608454202713,159336595010,0,132279812921,595936395987,1129208296481.0,190089588812,84483318413,271953511078,148667841814,80663854834,397025323756,70179826688,467205150444,103947334324,595936395987,663028194270.0,60716101688,4538772778.26801,-20745080634,27056782089,3457951408350,3457951408350,65355722200,1725144692468.0,1062056498198,0,732678506113.0,2016,28.17633204258576,0.0378841974736054,0.9049374162584513,0.6545586010327918,0.6156332873613152,0,0.4032554682075991,1,0.8844438712815726,0,1,Watchlist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Worsening,Monitor closely – risk increasing,0
KHP.HM,2017-12-31,1.38885,403454372258,3571675403696,4485566561,0.0566905,-234902675790,493292409095,-3052621143,0,79612045668,1760024985883,490009227103,724602156511,213402319520,0,170093593274,600815318518,1159209667365.0,192664747933,60149448868,247387515913,220531896711,79423061685,213643627288,79612045668,293255672956,107812205059,600815318518,448269349283.0,33475143599,-14099147836.8104,7534954713,43308726246,3764340151629,3764340151629,44346549262,1760024985883.0,1311645636600,0,665917258270.0,2017,28.19634912140227,0.0251965452864019,0.6731607323822303,0.658632506164921,0.7452426227585347,0,-0.1277662159911951,1,0.8633061177689988,0,1,Watchlist,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,Stable,Monitor,0
KHP.HM,2018-12-31,0.9006,140575468435,4268830121229,4468084155,0.0575305999999999,-169405009203,625350155752,-23966859127,0,145034518047,1903793316330,547896947548,703498691135,260199384359,0,183948032261,629768112082,1274025204248.0,253970372544,68672085530,258794340709,248715005097,88875855249,257303168056,145034518047,402337686103,128194968296,629768112082,604152420403.0,53673737495,19035455522.1416,20417844985,76251352098,4522800493773,4522800493773,53868574151,1903793316330.0,1299530895927,0,648675048496.0,2018,28.2748694940578,0.0282953898876187,0.93136374183618,0.6692035281981014,0.6826008289766166,0,0.6673628346279828,1,1.1190151117329643,0,1,Watchlist,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,Stable,Monitor,0
KHP.HM,2019-12-31,0.85369,271821527149,5130437631239,6911901072,0.0516069,-295938660400,787485111297,197028196580,0,110477880554,1989318435574,718365843870,920553598215,277082433720,0,193232413267,642850188250,1346468247324.0,238663617513,71582281046,64353826327,235961623717,99326630251,267386882000,110477880554,377864762554,86571482101,642850188250,557125952266.0,51860597658,256328231.21999,31831726675,83850020453,5369101248752,5369101248752,51082773461,1989318435574.0,1432008483308,184000000,558983136027.0,2019,28.318813201313816,0.0256785301676755,0.9966775674590114,0.6768490269057847,0.7198487973067051,0,0.7788506906263994,1,1.2925436839580289,0,1,Watchlist,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,Stable,Monitor,0
KHP.HM,2020-12-31,0.74617,134520401274,4261840960760,13910973026,0.0630617,-65577868165,777140600299,-79817827972,199943119273,231406724419,2028625806250,738366735488,848712961007,288374028473,0,202310503724,662754420798,1365871385452.0,311047215420,64217864034,266324540002,240918410552,88114579409,211407000000,231406724419,442813724419,80009676395,662754420798,690184375206.0,48380421096,24259370599.0,42402727472,86063524749,4572888176180,4572888176180,45142140493,2028625806250.0,1338166983044,274448000,588730785153.0,2020,28.338379737019064,0.0222525713485066,1.1723259469549128,0.6732988317726623,0.6596420980750797,0,1.1616356837506026,0,1.1554185645596915,0,0,Safe,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,Improving,Financially stable,0
KHP.HM,2021-12-31,0.67516,203403133323,4114489843821,9311088962,0.0657769,-498550154307,817630088830,210056387735,197537517904,117243091391,2145532682472,778528397054,1072195657359,286879527300,0,203786034621,680577813352,1464954869120.0,246909432484,56101766116,174330133544,221176839306,91933711963,504749790850,117243091391,621992882241,80089442186,680577813352,786726817967.0,38566456244,34015485959.0,33881229717,83093492679,4361399276305,4361399276305,48033239959,2145532682472.0,1358382640505,423224000,647324780290.0,2021,28.39440897429483,0.0223875592068156,1.2153509983266022,0.682793080286307,0.6331213929306935,0,1.2259657024049408,0,1.0561320941870664,0,0,Safe,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,Stable,Financially stable,0
KHP.HM,2022-12-31,0.75135,272909857713,4900779994688,5184565115,0.0632062,-111738447110,884267594708,-109403262334,223562079953,237122165804,2170738304023,841180181686,978633977089,326374078314,0,228223550898,708979114427,1461759189596.0,262859676318,73745518932,341020783857,282228317193,105989763038,344055000000,237122165804,581177165804,72974057098,708979114427,800341806754.0,114981829159,42769161575.0,35113288915,98150527416,5163639671006,5163639671006,59013313030,2170738304023.0,1369896525269,499972000,577491594888.0,2022,28.40608845788371,0.0271858256339013,1.3858934291662204,0.6733926364532019,0.6310740095801457,0,1.5508019887082325,0,1.2803328135216987,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KHP.HM,2023-12-31,0.72626,174289933532,5946787487452,1504387143,0.0524964,-239009282583,834560054048,-74916033167,224501709912,29409241198,2299408502509,792303174440,949008743256,325757368358,0,228381887884,699877219235,1599531283274.0,258537025957,70719784434,106212391144,238373035966,96887867846,410000000000,29409241198,439409241198,51425422238,699877219235,958971243972.0,463008185204,10637321117.0,43332612904,97375480474,6205324513409,6205324513409,54816796367,2299408502509.0,1339078668281,1358590256,764971229226.0,2023,28.46367303296688,0.0238395206015749,1.253604328286032,0.6956272804630718,0.5823578832642673,0,1.3125531935525871,0,1.357389071361071,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KHP.HM,2024-12-31,0.77488,131941308121,6860688231766,1221501483,0.0441549,-90758897577,683736563712,-118285380636,221618247076,112526453409,2260411630729,633323161089,867668111133,314321978385,0,222277021906,703329939619,1557081691110.0,257926378070,71323561766,292161490424,255437450232,89384755459,370000000000,112526453409,482526453409,41793740034,703329939619,1031122014996.0,478274216844,22414420384.0,40448014023,92044956479,7118614609836,7118614609836,57758000584,2260411630729.0,1227690471133,1599144600,873345127398.0,2024,28.44656805011844,0.0255519834524,1.1806581185929008,0.688848734426229,0.5431269484032253,0,1.238138624287633,0,1.5105084569297764,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
KMR.HM,2014-12-31,0.64396,62952052514,278749245934,13706084307,0.1250388,-57704210696,727000000,53510976821,29509687119,10505759150,658048322573,727000000,95776736318,43329298738,0,29936342715,508941261070,149107061503.0,67777656872,8624500913,-5749314688,41168493854,15963679168,0,10505759150,10505759150,165766190409,508941261070,285515794481.0,56575569697,4507314940.0,7454546328,13392956023,346829709021,346526902806,4507314940,658048322573.0,372532528092,0,148380061503.0,2014,27.21254420413604,0.0068495196862993,1.9242194105387087,0.2265898360168814,0.5661172824442136,0,5.1101108389285725,0,0.5261331790885025,1,1,Watchlist,,,,,,,,,0,0,,Monitor,0
KMR.HM,2015-12-31,0.63521,65137675259,276392320931,13285945527,0.174627,-65087675259,13914226667,13321526192,38204195930,12455439853,671578057447,13914226667,109157978189,62012612570,0,38624334710,510034801672,161543255775.0,78722275869,14856466323,53777535717,53569006726,3718124223,0,12455439853,12455439853,170166701885,510034801672,283882011202.0,58976548145,1888631910.0,6461492551,23388277860,355273612758,355114596800,1918218256,671578057447.0,386038223245,1657823000,147629029108.0,2015,27.23289608955977,0.0028562848871091,1.9229416661293783,0.2405427842432877,0.5748225674801258,0,4.8892497254633245,0,0.5938155446590364,1,1,Watchlist,1.0,,0.0,,0.0,,1.0,,1,0,Stable,Monitor,0
KMR.HM,2016-12-31,0.1124,61467357559,294773697275,12869475771,0.0500775,-60782627105,17687183542,26031878716,0,24461461068,705075994518,17687183542,136544128602,18250538019,0,45061071118,507368947401,197707047117.0,69672478921,2051312515,46747106929,39628885828,764537213,0,24461461068,24461461068,167869313163,507368947401,319771010279.0,62016288425,-2114032447.0,7037384927,18250538019,365160862579,364446176196,-2114032447,705075994518.0,384056961239,1248023000,180019863575.0,2016,27.28157142759192,-0.0029983043862458,1.7763095912233973,0.2804053019166471,0.5447029316344074,0,4.158988354916217,0,0.497895170608125,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KMR.HM,2017-12-31,0.62301,68810012510,300923041140,12453006015,0.1910736,-68104103419,11079376872,94743526113,52658435223,31736435794,804375071422,11079376872,151287654716,72563789693,0,52658435223,594264415567,210110655855.0,78845827463,12141706388,-19364447968,61972044267,6580610200,0,31736435794,31736435794,256429703648,594264415567,406086459910.0,52298308734,7975064951.0,9462940105,19488884714,379770241044,379768868603,7975064951,804375071422.0,397040588512,0,199031278983.0,2017,27.41333150408872,0.0099146097813566,2.0403147785865627,0.2612098053754446,0.4936013094116641,0,4.85351276435788,0,0.5686296679645276,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KMR.HM,2018-12-31,0.4775,43356396959,353578371168,12036536259,0.1690473,-42398222959,5442000000,88279884195,55800322848,18108269569,913121862574,5442000000,193534071491,71716318922,0,56233292152,596864607953,316257254621.0,70659747519,7400960648,-59673107749,61356895588,7984542843,0,18108269569,18108269569,372501308553,596864607953,524383781845.0,79344890568,4521600898.0,10932400537,15499526318,424246820961,424238118687,3757698881,913121862574.0,387490057729,0,310815254621.0,2018,27.540135183523773,0.0041152216752399,1.6871236982381057,0.3463472594222004,0.4243574418826245,0,3.6461563090913858,0,0.494572095011257,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KMR.HM,2019-12-31,0.54146,46946867040,472531954298,11620066503,0.1373101,-46481927040,9752000000,23125694264,59589737738,16324681777,995189469773,9752000000,215500547057,74810648705,0,60022707042,600433365434,394756104339.0,72298147549,8015989254,21088593838,56579757671,10989645492,0,16324681777,16324681777,455200415821,600433365434,626757472693.0,80132442765,4235527369.0,13639890431,14804441211,544950472124,544830101847,4235527369,995189469773.0,367809715080,622282000,385004104339.0,2019,27.62619897785947,0.0042560009904105,1.6279241328324483,0.3966642697988382,0.3695876275337764,0,3.304484123175264,0,0.5286059648652873,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KMR.HM,2020-12-31,0.14691,24514661558,362792314760,11362584751,0.1798866,-24403888379,8292000000,-3045275949,61229848757,39599258599,1105292254926,8292000000,212455271108,74999725212,0,61686940057,599926666102,505365588824.0,54135402930,1958200771,50737832524,39691898796,9847617055,0,39599258599,39599258599,574970758354,599926666102,775129304985.0,62471231349,182337999.0,15344362063,13329284703,416927867690,416927717690,182337999,1105292254926.0,330040949941,122000000,497073588824.0,2020,27.73113090002444,0.0001649681323535,1.5593854157869005,0.4572234959321546,0.2986006175924,1,2.9783310564330856,0,0.44962152181851,1,2,High Risk,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,Worsening,High risk – immediate review required,1
KMR.HM,2021-12-31,0.95548,7431155619,420734710571,10947742999,0.158032,-7431155619,6889047285,-17842007013,53265955303,22192859019,1074983254681,6889047285,194613264095,78148864677,0,53742296603,617944895180,457038359501.0,73778180437,23335654787,8015224961,77660250584,27838495433,0,22192859019,22192859019,596830235711,617944895180,788809707350.0,63738145695,18072462878.0,12766293622,24423067622,494512891008,494512891008,18072462878,1074983254681.0,286051547331,0,450149312216.0,2021,27.70332620034592,0.0168118552538411,1.7523290293765836,0.4251585850391926,0.2660986076623914,0,3.6937964835280033,0,0.6124597293425315,1,1,Watchlist,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,Improving,Monitor,0
KMR.HM,2022-12-31,1.17335,11292089218,528871747292,10485651241,0.1089824,-11292089218,4996000000,-38545343313,45442740021,24576721677,926751669991,4996000000,156067920782,65276303326,0,45921331327,632948666060,293803003931.0,70090224088,22729451679,52415038511,61834226515,40131396881,0,24576721677,24576721677,486416861676,632948666060,675732790882.0,58928700679,16847017168.0,10853593057,19371471547,598974736935,598961971380,16847017168,926751669991.0,251018879109,0,288807003931.0,2022,27.554951480962146,0.0181785668302746,2.339738239324148,0.3170245206397666,0.2708588365548213,0,5.20062319731744,0,0.8046673636764389,1,1,Watchlist,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
KMR.HM,2023-12-31,0.54353,6895868722,429298726783,10023559489,0.1355376,-6804959632,4085500000,27605160184,42995636804,32794050729,879404481518,4085500000,183673080966,66912010027,0,41983921740,641042866507,238361615011.0,64379914025,12748117509,-12519031362,51165097349,45698544753,0,32794050729,32794050729,457648224075,641042866507,663046581128.0,63624461767,9009837941.0,12088911694,23454281465,493678640808,493678640808,9814902164,879404481518.0,216357900390,0,234276115011.0,2023,27.502510789788847,0.0111608507464708,2.830192830783744,0.2710488973169067,0.2460277437027952,0,6.234919847779713,0,0.8445402518470594,1,1,Watchlist,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Stable,Monitor,0
